idCuando	idQue	idDonde	unidades	clientes
24	16	13	79	69
24	17	17	76	43
24	18	10	8	6
24	19	4	78	41
24	20	6	44	33
24	21	3	77	56
24	22	11	28	26
24	23	20	77	57
24	24	12	83	42
24	25	14	37	19
24	26	11	71	60
24	27	14	8	4
24	28	2	62	38
24	29	7	59	34
24	30	17	83	61
24	31	10	65	62
24	32	2	30	20
24	33	3	58	48
24	34	20	91	57
24	35	12	35	34
24	36	10	1	1
24	37	9	5	3
24	38	11	28	28
24	39	20	43	26
24	40	14	13	13
24	41	6	51	45
24	42	11	94	89
24	43	16	18	14
24	44	15	82	55
24	45	18	8	5
24	46	16	98	54
24	47	8	2	2
24	48	19	7	4
24	49	19	77	53
24	50	14	48	31
24	51	10	62	46
24	52	15	63	46
24	53	11	70	59
24	54	3	72	71
24	55	11	96	66
24	56	5	11	7
24	57	9	46	32
24	58	2	99	60
24	59	11	98	62
24	60	18	98	65
25	1	7	1	1
25	2	17	15	11
25	3	16	85	72
25	4	15	14	8
25	5	13	23	22
25	6	3	19	12
25	7	5	28	23
25	8	9	62	42
25	9	5	52	34
25	10	5	81	76
25	11	17	5	3
25	12	1	75	53
25	13	14	57	53
25	14	3	30	19
25	15	16	14	8
25	16	13	27	20
25	17	5	14	12
25	18	3	80	44
25	19	6	85	58
25	20	15	6	5
25	21	19	87	56
25	22	10	56	51
25	23	8	29	23
25	24	10	13	11
25	25	2	61	53
25	26	1	62	62
25	27	15	4	3
25	28	12	75	59
25	29	16	64	63
25	30	16	60	34
25	31	9	68	58
25	32	13	9	5
25	33	12	39	23
25	34	8	5	3
25	35	15	82	70
25	36	12	35	31
25	37	3	82	52
25	38	6	96	77
25	39	18	53	41
25	40	15	76	57
25	41	17	11	6
25	42	14	66	40
25	43	11	56	51
25	44	6	98	57
25	45	19	35	30
25	46	1	35	24
25	47	13	22	19
25	48	19	94	59
25	49	2	23	12
25	50	17	37	19
25	51	18	17	14
25	52	9	53	41
25	53	8	93	91
25	54	16	55	46
25	55	11	19	19
25	56	8	79	53
25	57	1	44	40
25	58	17	90	77
25	59	3	95	74
25	60	11	30	30
26	1	11	8	7
26	2	9	6	3
26	3	20	27	27
26	4	10	11	9
26	5	15	78	49
26	6	17	49	31
26	7	3	73	62
26	8	6	7	5
26	9	10	20	11
26	10	16	79	71
26	11	4	39	28
26	12	17	51	41
26	13	6	27	19
26	14	1	37	33
26	15	13	56	41
26	16	4	71	38
26	17	10	82	67
26	18	8	44	33
26	19	3	91	83
26	20	14	89	68
26	21	3	68	34
26	22	4	53	49
26	23	12	9	8
26	24	9	95	82
26	25	20	48	44
26	26	1	7	6
26	27	14	85	70
26	28	19	99	61
26	29	14	14	10
26	30	16	25	23
26	31	11	4	3
26	32	12	94	48
26	33	17	64	51
26	34	15	44	27
26	35	11	21	17
26	36	13	37	24
26	37	13	25	14
26	38	7	34	31
26	39	4	57	32
26	40	15	25	16
26	41	16	58	58
26	42	10	50	26
26	43	13	55	43
26	44	16	91	87
26	45	6	63	36
26	46	16	45	29
26	47	7	63	33
26	48	6	94	62
26	49	4	19	12
26	50	17	80	43
26	51	3	53	42
26	52	18	100	99
26	53	13	32	31
26	54	19	73	69
26	55	1	12	11
26	56	11	46	26
26	57	19	4	3
26	58	3	85	58
26	59	20	43	39
26	60	4	17	9
27	1	10	15	14
27	2	2	4	3
27	3	15	34	17
27	4	18	54	34
27	5	7	3	3
27	6	1	27	23
27	7	2	77	44
27	8	19	51	42
27	9	12	62	42
27	10	11	2	1
27	11	9	63	33
27	12	17	86	57
27	13	17	90	80
27	14	19	12	7
27	15	13	1	1
27	16	8	91	66
27	17	5	6	4
27	18	19	53	51
27	19	12	31	25
27	20	3	59	48
27	21	13	82	64
27	22	6	28	27
27	23	8	95	90
27	24	1	93	80
27	25	10	95	74
27	26	15	16	9
27	27	16	6	4
27	28	13	32	29
27	29	12	45	42
27	30	3	80	55
27	31	7	86	80
27	32	7	49	43
27	33	15	21	16
27	34	3	7	4
27	35	11	79	75
27	36	4	91	86
27	37	7	84	77
27	38	5	91	83
27	39	4	12	7
27	40	12	1	1
27	41	1	94	66
27	42	16	11	7
27	43	15	57	52
27	44	16	5	3
27	45	4	79	49
27	46	3	97	50
27	47	1	93	81
27	48	12	60	42
27	49	18	96	54
27	50	6	82	62
27	51	6	54	51
27	52	15	46	39
27	53	11	3	2
27	54	17	60	46
27	55	6	61	45
27	56	11	45	26
27	57	17	42	35
27	58	3	26	25
27	59	20	54	49
27	60	6	79	70
28	1	11	76	55
28	2	6	21	16
28	3	2	68	38
28	4	5	27	19
28	5	11	1	1
28	6	10	84	83
28	7	17	81	64
28	8	4	19	15
28	9	8	100	63
28	10	5	100	86
28	11	10	66	42
28	12	1	65	39
28	13	9	48	41
28	14	1	32	16
28	15	5	17	12
28	16	20	25	16
28	17	11	10	6
28	18	2	98	59
28	19	5	85	65
28	20	13	6	3
28	21	9	19	11
28	22	3	7	5
28	23	4	24	13
28	24	11	6	6
28	25	3	91	48
28	26	3	7	5
28	27	20	5	3
28	28	10	69	67
28	29	10	42	26
28	30	13	86	56
28	31	11	85	58
28	32	20	86	52
28	33	13	72	42
28	34	9	10	6
28	35	10	20	20
28	36	3	10	9
28	37	18	29	21
28	38	3	94	78
28	39	11	31	18
28	40	6	26	19
28	41	19	28	18
28	42	10	79	65
28	43	3	24	15
28	44	3	83	75
28	45	8	46	27
28	46	9	77	57
28	47	3	94	52
28	48	10	5	4
28	49	20	73	46
28	50	14	3	3
28	51	3	28	21
28	52	1	76	43
28	53	12	92	54
28	54	2	99	84
28	55	17	93	63
28	56	4	50	41
28	57	7	31	25
28	58	9	91	68
28	59	8	97	49
28	60	10	27	24
29	1	10	33	26
29	2	13	94	64
29	3	19	78	64
29	4	4	88	75
29	5	4	83	61
29	6	20	43	25
29	7	13	52	29
29	8	9	73	64
29	9	2	35	28
29	10	15	67	51
29	11	7	48	46
29	12	9	43	41
29	13	1	94	82
29	14	18	44	40
29	15	19	57	38
29	16	15	78	64
29	17	7	9	9
29	18	9	85	54
29	19	18	93	90
29	20	12	72	71
29	21	13	19	16
29	22	2	40	22
29	23	11	37	35
29	24	18	19	17
29	25	6	84	55
29	26	16	79	72
29	27	18	6	6
29	28	12	95	81
29	29	8	92	86
29	30	9	31	24
29	31	5	72	38
29	32	16	11	9
29	33	20	76	40
29	34	8	14	13
29	35	20	19	10
29	36	19	21	16
29	37	18	69	50
29	38	20	31	25
29	39	2	84	76
29	40	20	76	56
29	41	12	58	50
29	42	3	95	78
29	43	16	32	20
29	44	15	41	26
29	45	10	71	44
29	46	5	34	32
29	47	6	73	44
29	48	6	38	33
29	49	1	25	18
29	50	8	41	35
29	51	5	19	13
29	52	3	2	2
29	53	2	85	76
29	54	18	20	17
29	55	4	54	50
29	56	7	62	34
29	57	19	37	20
29	58	15	21	18
29	59	3	8	5
29	60	14	67	43
30	1	4	10	6
30	2	1	49	48
30	3	12	50	40
30	4	20	37	34
30	5	6	89	52
30	6	5	8	6
30	7	6	57	29
30	8	19	75	65
30	9	4	76	39
30	10	18	89	80
30	11	6	40	23
30	12	18	95	81
30	13	3	48	31
30	14	3	54	30
30	15	19	67	57
30	16	14	55	35
30	17	15	55	39
30	18	13	52	41
30	19	3	49	33
30	20	1	70	60
30	21	5	92	90
30	22	9	48	43
30	23	10	9	8
30	24	9	43	32
30	25	10	39	33
30	26	8	42	26
30	27	13	2	1
30	28	17	82	73
30	29	1	49	31
30	30	10	44	28
30	31	10	10	8
30	32	3	33	33
30	33	15	3	3
30	34	13	76	40
30	35	5	56	40
30	36	17	98	76
30	37	10	64	59
30	38	6	78	43
30	39	3	76	69
30	40	16	97	64
30	41	10	52	38
30	42	14	40	36
30	43	14	77	42
30	44	13	61	45
30	45	16	90	83
30	46	18	9	9
30	47	1	46	34
30	48	14	10	9
30	49	17	22	22
30	50	15	77	74
30	51	5	92	56
30	52	16	3	2
30	53	5	20	16
30	54	16	6	6
30	55	13	96	75
30	56	13	48	43
30	57	14	19	12
30	58	13	68	36
30	59	3	43	40
30	60	4	54	38
31	1	18	27	17
31	2	6	4	3
31	3	18	69	37
31	4	9	12	8
31	5	20	50	34
31	6	14	41	31
31	7	17	15	10
31	8	18	26	21
31	9	6	60	47
31	10	4	60	46
31	11	3	11	9
31	12	7	65	58
31	13	2	35	31
31	14	2	67	41
31	15	18	73	57
31	16	12	86	59
31	17	8	55	43
31	18	1	49	38
31	19	16	87	80
31	20	1	23	21
31	21	2	27	20
31	22	11	43	36
31	23	4	88	59
31	24	10	90	53
31	25	15	99	62
31	26	5	49	43
31	27	16	18	11
31	28	5	27	16
31	29	16	92	64
31	30	8	12	6
31	31	11	63	44
31	32	15	1	1
31	33	9	33	26
31	34	2	59	46
31	35	3	17	12
31	36	17	63	52
31	37	8	70	61
31	38	8	18	12
31	39	2	69	59
31	40	1	68	63
31	41	13	6	4
31	42	1	33	30
31	43	1	70	63
31	44	5	39	22
31	45	4	31	27
31	46	19	56	34
31	47	11	94	72
31	48	9	29	24
31	49	8	55	50
31	50	1	53	52
31	51	1	41	38
31	52	8	35	20
31	53	19	90	86
31	54	1	65	34
31	55	16	7	4
31	56	5	35	33
31	57	17	6	5
31	58	18	77	61
31	59	16	48	33
31	60	11	35	23
32	1	2	32	21
32	2	11	15	9
32	3	3	54	47
32	4	11	31	29
32	5	15	50	47
32	6	14	89	64
32	7	17	96	48
32	8	19	89	47
32	9	20	92	84
32	10	8	98	89
32	11	16	88	67
32	12	15	59	38
32	13	12	30	23
32	14	20	23	13
32	15	20	62	42
32	16	2	75	52
32	17	8	35	20
32	18	4	79	68
32	19	16	33	29
32	20	16	23	17
32	21	14	95	48
32	22	8	42	33
32	23	11	54	48
32	24	6	86	77
32	25	5	95	83
32	26	17	94	77
32	27	19	13	8
32	28	4	8	6
32	29	4	55	54
32	30	13	27	14
32	31	18	60	33
32	32	3	87	65
32	33	12	62	40
32	34	15	8	6
32	35	3	1	1
32	36	7	13	9
32	37	12	73	44
32	38	11	32	23
32	39	11	50	27
32	40	7	63	35
32	41	15	97	62
32	42	3	35	20
32	43	9	28	15
32	44	11	12	8
32	45	2	64	49
32	46	17	71	65
32	47	12	23	13
32	48	8	26	24
32	49	5	10	7
32	50	14	6	6
32	51	11	61	53
32	52	5	64	59
32	53	10	84	58
32	54	18	66	39
32	55	2	1	1
32	56	17	38	26
32	57	15	68	44
32	58	12	76	46
32	59	17	80	51
32	60	2	14	13
33	1	5	25	13
33	2	5	42	24
33	3	14	38	35
33	4	13	58	33
33	5	13	16	11
33	6	7	44	34
33	7	9	92	56
33	8	13	95	74
33	9	16	48	48
33	10	1	69	56
33	11	7	49	31
33	12	20	48	42
33	13	12	86	65
33	14	6	82	82
33	15	6	75	75
33	16	4	14	7
33	17	2	28	21
33	18	19	8	8
33	19	15	31	19
33	20	13	25	19
33	21	19	59	38
33	22	18	41	25
33	23	5	64	63
33	24	20	62	33
33	25	2	22	16
33	26	20	14	10
33	27	4	85	64
33	28	20	56	51
33	29	19	16	15
33	30	11	31	30
33	31	12	17	13
33	32	1	47	33
33	33	1	23	16
33	34	17	98	61
33	35	11	37	20
33	36	11	46	44
33	37	11	60	48
33	38	19	35	20
33	39	7	65	60
33	40	19	88	58
33	41	18	1	1
33	42	18	48	37
33	43	17	47	42
33	44	9	51	39
33	45	12	55	51
33	46	4	21	17
33	47	8	76	69
33	48	11	22	14
33	49	11	37	26
33	50	6	72	46
33	51	19	72	42
33	52	14	14	7
33	53	18	96	88
33	54	9	34	20
33	55	17	50	43
33	56	18	68	46
33	57	4	26	14
33	58	14	12	10
33	59	11	63	44
33	60	4	82	42
34	1	10	86	76
34	2	9	57	37
34	3	16	26	14
34	4	8	40	25
34	5	17	24	14
34	6	5	66	56
34	7	2	47	40
34	8	20	56	33
34	9	5	18	13
34	10	14	71	59
34	11	11	82	73
34	12	1	20	12
34	13	13	53	38
34	14	10	71	49
34	15	5	26	15
34	16	19	28	21
34	17	18	84	53
34	18	10	97	49
34	19	6	87	65
34	20	7	26	13
34	21	10	68	65
34	22	17	39	28
34	23	11	58	37
34	24	20	48	46
34	25	3	10	7
34	26	12	37	24
34	27	13	99	56
34	28	10	49	43
34	29	7	14	8
34	30	2	59	46
34	31	13	35	33
34	32	2	62	53
34	33	15	53	47
34	34	15	87	55
34	35	7	36	28
34	36	13	22	13
34	37	9	6	3
34	38	20	75	40
34	39	16	74	65
34	40	18	30	19
34	41	4	34	33
34	42	7	72	54
34	43	13	29	26
34	44	8	48	26
34	45	10	14	11
34	46	10	21	14
34	47	6	57	55
34	48	7	99	75
34	49	2	14	11
34	50	15	77	61
34	51	16	66	52
34	52	16	26	22
34	53	5	52	50
34	54	3	83	63
34	55	2	19	14
34	56	12	72	40
34	57	11	2	1
34	58	20	31	19
34	59	20	59	54
34	60	6	5	4
35	1	19	54	44
35	2	2	50	34
35	3	14	6	6
35	4	6	93	84
35	5	9	36	19
35	6	3	35	19
35	7	16	24	21
35	8	4	26	16
35	9	16	35	28
35	10	6	92	50
35	11	16	21	11
35	12	3	21	19
35	13	20	24	15
35	14	10	58	41
35	15	3	59	31
35	16	13	72	59
35	17	19	92	69
35	18	19	50	37
35	19	16	42	25
35	20	13	33	24
35	21	10	82	49
35	22	8	57	49
35	23	11	99	98
35	24	4	94	71
35	25	5	56	36
35	26	7	33	26
35	27	6	45	26
35	28	5	15	10
35	29	2	84	50
35	30	5	5	3
35	31	5	80	68
35	32	13	99	69
35	33	4	54	43
35	34	11	39	38
35	35	20	98	67
35	36	17	3	2
35	37	19	31	17
35	38	11	9	8
35	39	8	55	28
35	40	10	69	59
35	41	9	97	51
35	42	3	9	5
35	43	17	76	54
35	44	3	1	1
35	45	15	56	44
35	46	13	95	79
35	47	10	17	11
35	48	12	39	20
35	49	13	54	48
35	50	16	83	70
35	51	17	3	3
35	52	12	32	21
35	53	10	71	52
35	54	11	34	17
35	55	10	86	63
35	56	6	13	11
35	57	3	57	44
35	58	5	13	7
35	59	5	50	35
35	60	9	20	18
36	1	9	11	9
36	2	13	91	82
36	3	10	66	38
36	4	3	90	47
36	5	18	57	47
36	6	5	7	5
36	7	1	2	2
36	8	6	18	17
36	9	18	44	42
36	10	9	86	80
36	11	20	70	47
36	12	12	34	29
36	13	17	77	57
36	14	8	49	32
36	15	7	44	37
36	16	19	8	6
36	17	10	16	10
36	18	20	97	72
36	19	14	41	31
36	20	15	50	39
36	21	20	33	24
36	22	11	33	26
36	23	19	8	6
36	24	4	61	58
36	25	18	39	27
36	26	13	94	82
36	27	19	28	21
36	28	9	80	78
36	29	13	91	49
36	30	11	2	2
36	31	17	28	15
36	32	12	3	3
36	33	13	71	51
36	34	4	3	2
36	35	10	69	67
36	36	10	98	77
36	37	7	46	42
36	38	19	50	30
36	39	12	84	48
36	40	19	75	38
36	41	16	42	29
36	42	3	51	38
36	43	4	25	15
36	44	19	21	13
36	45	2	15	13
36	46	11	40	23
36	47	10	97	96
36	48	20	18	14
36	49	4	35	35
36	50	12	44	36
36	51	10	60	38
36	52	12	79	59
36	53	16	42	42
36	54	13	49	40
36	55	19	23	12
36	56	3	29	24
36	57	6	94	72
36	58	16	96	54
36	59	3	40	27
36	60	10	2	1
37	1	7	48	48
37	2	4	3	3
37	3	17	51	37
37	4	4	18	13
37	5	1	68	46
37	6	16	86	70
37	7	9	1	1
37	8	16	18	14
37	9	9	85	59
37	10	13	38	33
37	11	4	38	32
37	12	11	97	70
37	13	2	47	31
37	14	5	30	24
37	15	16	53	51
37	16	1	28	25
37	17	19	56	42
37	18	16	76	44
37	19	17	99	50
37	20	7	92	57
37	21	6	38	22
37	22	11	4	4
37	23	17	68	58
37	24	14	89	46
37	25	18	62	59
37	26	20	85	51
37	27	2	33	19
37	28	14	40	24
37	29	1	25	23
37	30	1	78	62
37	31	7	84	52
37	32	1	32	17
37	33	7	3	2
37	34	19	78	66
37	35	8	74	38
37	36	9	96	87
37	37	20	36	27
37	38	19	45	45
37	39	3	79	51
37	40	18	90	61
37	41	9	42	40
37	42	8	81	55
37	43	11	69	58
37	44	10	77	44
37	45	16	53	52
37	46	3	35	19
37	47	20	93	73
37	48	17	15	9
37	49	20	33	20
37	50	5	17	12
37	51	5	78	64
37	52	9	90	78
37	53	18	64	45
37	54	9	79	63
37	55	5	46	33
37	56	5	40	23
37	57	11	53	46
37	58	11	32	30
37	59	12	78	51
37	60	19	25	16
38	1	3	35	33
38	2	6	51	43
38	3	8	33	29
38	4	7	60	45
38	5	18	85	65
38	6	15	67	38
38	7	15	99	88
38	8	8	38	19
38	9	7	8	4
38	10	8	39	22
38	11	1	71	37
38	12	1	59	49
38	13	20	97	64
38	14	14	96	52
38	15	8	57	44
38	16	15	72	49
38	17	15	47	29
38	18	7	47	28
38	19	6	21	14
38	20	2	16	10
38	21	5	21	14
38	22	10	74	39
38	23	15	22	15
38	24	5	18	10
38	25	2	59	49
38	26	6	19	13
38	27	9	93	75
38	28	20	80	73
38	29	5	39	34
38	30	6	37	21
38	31	20	3	2
38	32	20	75	59
38	33	11	65	59
38	34	1	10	9
38	35	17	48	41
38	36	6	54	37
38	37	7	1	1
38	38	18	60	59
38	39	1	34	19
38	40	9	46	43
38	41	19	92	86
38	42	9	30	27
38	43	11	43	25
38	44	19	81	58
38	45	5	2	2
38	46	4	83	63
38	47	7	14	14
38	48	2	4	4
38	49	16	29	28
38	50	10	3	3
38	51	16	24	14
38	52	7	59	58
38	53	15	16	14
38	54	4	61	44
38	55	14	76	43
38	56	1	52	51
38	57	15	43	30
38	58	3	62	41
38	59	18	9	9
38	60	8	50	47
39	1	11	85	71
39	2	20	78	77
39	3	13	10	6
39	4	5	94	56
39	5	7	67	34
39	6	4	93	72
39	7	6	19	14
39	8	6	22	19
39	9	7	5	5
39	10	5	12	9
39	11	4	99	95
39	12	5	65	52
39	13	16	34	23
39	14	15	23	12
39	15	9	97	68
39	16	6	76	43
39	17	4	7	7
39	18	7	3	2
39	19	6	84	54
39	20	4	77	64
39	21	9	55	28
39	22	14	52	27
39	23	9	3	2
39	24	15	6	6
39	25	4	76	73
39	26	18	42	23
39	27	1	60	58
39	28	20	28	17
39	29	15	17	15
39	30	1	36	28
39	31	9	37	29
39	32	14	90	51
39	33	14	12	8
39	34	12	43	42
39	35	13	9	8
39	36	15	59	58
39	37	1	20	10
39	38	15	93	74
39	39	8	29	21
39	40	1	18	11
39	41	16	63	45
39	42	13	57	32
39	43	1	24	17
39	44	5	2	2
39	45	11	72	50
39	46	12	74	65
39	47	8	68	41
39	48	5	73	40
39	49	4	21	16
39	50	8	41	41
39	51	16	27	22
39	52	10	99	57
39	53	6	92	48
39	54	10	70	49
39	55	5	61	31
39	56	13	4	3
39	57	11	26	24
39	58	11	43	40
39	59	11	50	48
39	60	2	9	8
40	1	15	34	24
40	2	20	69	40
40	3	14	20	20
40	4	19	82	62
40	5	19	90	61
40	6	7	34	30
40	7	4	59	41
40	8	6	57	49
40	9	9	35	28
40	10	1	62	49
40	11	2	1	1
40	12	20	80	66
40	13	1	38	30
40	14	14	17	16
40	15	6	16	13
40	16	2	37	27
40	17	1	35	35
40	18	6	2	1
40	19	12	84	53
40	20	3	20	14
40	21	19	33	31
40	22	1	1	1
40	23	3	62	34
40	24	4	79	74
40	25	9	59	42
40	26	12	46	23
40	27	4	21	12
40	28	16	91	56
40	29	6	8	7
40	30	1	13	7
40	31	16	74	61
40	32	12	71	38
40	33	20	85	46
40	34	12	51	26
40	35	11	98	58
40	36	20	2	2
40	37	20	10	7
40	38	20	87	67
40	39	16	36	19
40	40	9	79	56
40	41	19	17	14
40	42	7	4	3
40	43	11	66	34
40	44	2	26	19
40	45	17	80	58
40	46	4	86	58
40	47	15	3	3
40	48	14	48	36
40	49	4	6	6
40	50	17	54	32
40	51	15	7	5
40	52	17	46	42
40	53	17	24	17
40	54	11	38	20
40	55	8	40	24
40	56	2	68	42
40	57	7	63	52
40	58	6	58	34
40	59	8	45	42
40	60	5	90	57
41	1	14	42	38
41	2	20	89	51
41	3	10	96	71
41	4	11	95	52
41	5	17	31	17
41	6	4	35	20
41	7	11	74	71
41	8	2	60	31
41	9	8	6	5
41	10	5	22	18
41	11	7	11	8
41	12	19	9	7
41	13	6	94	91
41	14	8	92	46
41	15	4	91	58
41	16	12	70	57
41	17	3	44	25
41	18	13	15	13
41	19	13	70	52
41	20	3	98	92
41	21	13	46	34
41	22	13	1	1
41	23	1	46	32
41	24	9	96	62
41	25	18	65	48
41	26	1	59	46
41	27	15	34	21
41	28	4	55	50
41	29	1	18	16
41	30	8	2	2
41	31	19	65	58
41	32	8	71	47
41	33	17	81	55
41	34	15	57	48
41	35	16	49	47
41	36	14	88	54
41	37	17	89	84
41	38	5	84	81
41	39	8	9	8
41	40	11	23	14
41	41	6	75	48
41	42	12	56	39
41	43	19	94	78
41	44	3	34	20
41	45	18	43	42
41	46	10	51	30
41	47	6	70	51
41	48	17	25	21
41	49	5	60	36
41	50	15	19	15
41	51	14	94	80
41	52	4	15	9
41	53	2	35	29
41	54	8	83	46
41	55	10	7	4
41	56	4	9	8
41	57	1	20	12
41	58	8	75	70
41	59	1	85	47
41	60	17	79	40
42	1	11	51	41
42	2	6	32	20
42	3	5	78	43
42	4	18	54	33
42	5	20	51	31
42	6	1	70	43
42	7	2	80	62
42	8	7	50	27
42	9	2	48	32
42	10	16	94	48
42	11	3	44	27
42	12	8	26	19
42	13	18	85	46
42	14	1	24	15
42	15	6	72	52
42	16	13	100	96
42	17	9	83	76
42	18	2	70	40
42	19	4	16	10
42	20	8	75	44
42	21	1	31	21
42	22	16	1	1
42	23	12	35	30
42	24	7	48	41
42	25	13	72	59
42	26	11	89	79
42	27	2	15	12
42	28	15	7	5
42	29	18	52	39
42	30	14	76	69
42	31	9	3	1
42	32	11	4	4
42	33	13	52	42
42	34	11	1	1
42	35	6	40	30
42	36	1	33	31
42	37	13	28	23
42	38	17	82	57
42	39	19	11	7
42	40	13	22	17
42	41	20	75	75
42	42	17	85	48
42	43	18	90	48
42	44	9	76	51
42	45	13	9	6
42	46	6	52	48
42	47	2	37	30
42	48	19	95	81
42	49	15	20	17
42	50	2	43	28
42	51	14	43	24
42	52	4	58	53
42	53	11	19	18
42	54	15	39	31
42	55	9	22	18
42	56	8	18	15
42	57	9	79	60
42	58	11	80	42
42	59	4	66	57
42	60	13	69	59
43	1	10	89	58
43	2	15	9	8
43	3	9	52	49
43	4	12	4	3
43	5	2	61	37
43	6	1	93	75
43	7	13	81	53
43	8	10	7	4
43	9	6	79	43
43	10	19	62	39
43	11	1	9	6
43	12	18	19	12
43	13	11	99	66
43	14	15	73	45
43	15	10	62	40
43	16	6	87	75
43	17	14	75	44
43	18	20	86	74
43	19	7	27	15
43	20	11	49	27
43	21	8	98	95
43	22	17	3	3
43	23	19	12	11
43	24	19	84	74
43	25	11	16	8
43	26	9	7	6
43	27	15	8	6
43	28	17	33	17
43	29	14	31	17
43	30	13	28	20
43	31	5	81	67
43	32	8	96	79
43	33	6	10	10
43	34	2	51	47
43	35	16	65	34
43	36	11	20	12
43	37	17	55	45
43	38	2	55	52
43	39	3	50	39
43	40	4	97	96
43	41	9	84	60
43	42	7	10	9
43	43	12	20	14
43	44	1	9	5
43	45	2	15	13
43	46	19	73	43
43	47	11	73	47
43	48	18	89	48
43	49	5	1	1
43	50	13	89	54
43	51	10	40	21
43	52	10	54	28
43	53	3	9	5
43	54	7	27	15
43	55	4	92	75
43	56	9	58	48
43	57	4	73	55
43	58	3	62	31
43	59	9	85	60
43	60	17	87	62
44	1	6	53	42
44	2	5	62	51
44	3	13	90	83
44	4	8	38	30
44	5	3	68	56
44	6	9	65	34
44	7	14	33	29
44	8	12	87	44
44	9	15	18	17
44	10	7	23	18
44	11	13	86	46
44	12	19	85	44
44	13	15	77	44
44	14	8	60	48
44	15	8	44	24
44	16	18	23	14
44	17	11	36	22
44	18	12	16	13
44	19	3	87	86
44	20	14	44	40
44	21	19	32	30
44	22	16	28	21
44	23	3	37	32
44	24	13	65	61
44	25	4	79	68
44	26	8	94	80
44	27	14	2	1
44	28	20	54	45
44	29	9	25	20
44	30	5	45	36
44	31	14	83	48
44	32	9	45	43
44	33	12	34	25
44	34	17	8	7
44	35	17	3	3
44	36	8	14	8
44	37	9	65	48
44	38	16	60	33
44	39	1	86	81
44	40	6	76	64
44	41	2	68	46
44	42	11	89	64
44	43	1	77	48
44	44	11	24	14
44	45	20	59	30
44	46	19	7	5
44	47	2	89	52
44	48	4	61	57
44	49	4	78	67
44	50	3	18	16
44	51	1	38	24
44	52	4	65	41
44	53	4	70	65
44	54	9	56	48
44	55	4	71	64
44	56	17	37	27
44	57	17	54	44
44	58	8	37	23
44	59	9	40	21
44	60	14	7	5
45	1	8	48	40
45	2	10	19	16
45	3	6	77	70
45	4	3	38	29
45	5	18	12	10
45	6	1	1	1
45	7	4	99	66
45	8	16	6	4
45	9	4	31	20
45	10	7	69	36
45	11	7	68	35
45	12	14	19	14
45	13	8	83	67
45	14	10	81	65
45	15	17	77	74
45	16	15	8	7
45	17	9	10	6
45	18	11	66	43
45	19	1	99	86
45	20	3	45	29
45	21	15	6	5
45	22	8	12	9
45	23	16	35	34
45	24	9	20	14
45	25	9	11	6
45	26	7	73	56
45	27	8	83	80
45	28	12	71	49
45	29	3	65	45
45	30	13	22	12
45	31	15	39	29
45	32	2	12	9
45	33	11	66	57
45	34	6	36	25
45	35	17	35	26
45	36	19	23	15
45	37	19	6	4
45	38	9	52	41
45	39	18	70	61
45	40	6	56	53
45	41	13	71	57
45	42	18	71	38
45	43	14	28	20
45	44	1	62	60
45	45	17	100	88
45	46	8	94	76
45	47	18	17	9
45	48	20	52	40
45	49	12	15	10
45	50	12	91	59
45	51	11	52	44
45	52	6	75	69
45	53	5	49	27
45	54	7	28	25
45	55	18	54	46
45	56	18	43	30
45	57	20	68	51
45	58	12	53	39
45	59	20	38	23
45	60	5	71	53
46	1	15	78	71
46	2	5	9	9
46	3	3	28	23
46	4	12	77	40
46	5	4	66	43
46	6	16	60	52
46	7	2	17	11
46	8	18	74	64
46	9	11	91	70
46	10	3	50	36
46	11	18	47	26
46	12	14	74	67
46	13	7	2	1
46	14	14	72	36
46	15	17	30	27
46	16	11	73	37
46	17	20	62	55
46	18	11	9	5
46	19	9	37	25
46	20	5	47	29
46	21	15	98	61
46	22	6	26	18
46	23	20	29	18
46	24	3	67	50
46	25	6	26	17
46	26	17	69	56
46	27	1	97	89
46	28	7	72	67
46	29	17	88	74
46	30	19	96	78
46	31	6	40	36
46	32	13	78	68
46	33	2	34	21
46	34	20	59	38
46	35	15	28	17
46	36	9	21	15
46	37	20	36	30
46	38	19	60	38
46	39	13	55	47
46	40	10	81	69
46	41	17	21	17
46	42	13	41	23
46	43	10	51	40
46	44	7	94	56
46	45	19	99	85
46	46	10	1	1
46	47	8	46	39
46	48	16	22	21
46	49	6	9	8
46	50	15	90	55
46	51	8	11	8
46	52	2	65	46
46	53	9	71	45
46	54	5	42	28
46	55	4	34	33
46	56	7	12	7
46	57	11	65	61
46	58	12	83	46
46	59	14	15	11
46	60	7	31	20
47	1	5	7	6
47	2	15	46	43
47	3	19	69	48
47	4	8	90	77
47	5	6	88	71
47	6	6	10	8
47	7	18	7	6
47	8	13	95	54
47	9	18	45	26
47	10	4	31	25
47	11	1	4	3
47	12	13	90	79
47	13	17	56	46
47	14	2	98	64
47	15	20	56	33
47	16	15	30	17
47	17	1	13	10
47	18	2	85	84
47	19	15	1	1
47	20	6	18	10
47	21	12	34	20
47	22	7	25	14
47	23	14	38	26
47	24	14	46	36
47	25	13	27	16
47	26	17	5	4
47	27	12	88	51
47	28	17	95	73
47	29	2	30	22
47	30	5	88	61
47	31	1	76	65
47	32	11	3	3
